kmeans_labels,Driver,LapNumber,Team,LapTime_Sec,Position,Compound,S1_Delta,S2_Delta,S3_Delta,TyreLife,TrackTemp,SpeedST,Compound_Num,pca_x,pca_y
0,ANT,30.0,Mercedes,75.011,8.0,HARD,0.690999999999999,1.809000000000001,0.5229999999999997,7.0,26.2,318.0,3,-0.5212132494249626,0.8805329492208355
0,LAW,29.0,Racing Bulls,76.439,19.0,SOFT,1.654,1.855999999999998,0.940999999999999,5.0,26.2,315.0,1,0.747974080033729,-1.3460272877468675
3,SAI,29.0,Williams,74.913,18.0,SOFT,0.7639999999999993,1.3969999999999985,0.7639999999999993,5.0,26.2,320.0,1,-1.0869775843967373,-0.6475353493088014
0,STR,30.0,Aston Martin,76.012,9.0,HARD,1.2949999999999982,1.6670000000000016,1.0619999999999976,22.0,26.2,309.0,3,0.6163394659147501,1.177441676674981
0,OCO,30.0,Haas F1 Team,76.526,10.0,HARD,1.4719999999999978,1.972999999999999,1.093,30.0,26.2,311.0,3,1.3327541043927458,1.6801166009592619
0,BEA,30.0,Haas F1 Team,76.396,11.0,HARD,1.2049999999999983,2.2620000000000005,0.940999999999999,30.0,26.2,330.0,3,1.2518642454411097,2.6164452692100495
0,TSU,30.0,Red Bull Racing,76.336,12.0,HARD,1.352999999999998,2.1030000000000015,0.8919999999999995,11.0,26.2,289.0,3,0.9824659898965076,-0.44454515655681354
0,ALO,30.0,Aston Martin,76.5,13.0,HARD,1.168999999999997,2.001999999999999,1.3409999999999975,12.0,26.2,327.0,3,0.9716300026725257,1.3580266789235163
0,GAS,30.0,Alpine,76.385,14.0,HARD,1.3249999999999993,2.0730000000000004,0.9989999999999988,7.0,26.2,315.0,3,0.956601543703277,0.4221237376240548
0,COL,30.0,Alpine,76.373,15.0,HARD,1.360999999999997,1.9250000000000007,1.0990000000000002,11.0,26.2,310.0,3,0.930170665820787,0.459673036565267
0,BOR,30.0,Kick Sauber,76.58,16.0,HARD,1.2709999999999972,2.2880000000000003,1.0329999999999977,8.0,26.2,311.0,3,1.187210184390248,0.33954572900442564
0,HUL,30.0,Kick Sauber,76.741,17.0,HARD,1.328999999999997,2.190999999999999,1.232999999999997,11.0,26.2,297.0,3,1.307717405912427,-0.08133011434015784
4,PIA,31.0,McLaren,83.68,1.0,HARD,0.7299999999999969,1.2560000000000002,9.706,8.0,26.2,288.0,3,5.3603925455582235,0.008238530884725663
0,PIA,33.0,McLaren,75.141,1.0,HARD,0.7899999999999991,1.4830000000000005,0.879999999999999,10.0,27.0,286.0,3,-0.7363778759543614,-0.3547328963763436
3,NOR,33.0,McLaren,74.922,2.0,HARD,0.8179999999999978,1.375,0.7409999999999997,10.0,27.0,288.0,3,-0.9323262029785045,-0.2858941877719747
3,VER,33.0,Red Bull Racing,75.029,3.0,MEDIUM,0.7739999999999974,1.5079999999999991,0.7589999999999968,10.0,27.0,302.0,2,-0.9521300902345874,-0.4036196473067744
0,HAD,33.0,Racing Bulls,75.221,4.0,HARD,0.7519999999999989,1.8320000000000007,0.6489999999999974,10.0,27.0,298.0,3,-0.5089606347662369,0.15589818529359398
3,LEC,33.0,Ferrari,74.557,5.0,HARD,1.032,1.0390000000000015,0.49799999999999756,12.0,27.0,303.0,3,-1.2182525573736032,0.3718037694953137
0,RUS,33.0,Mercedes,75.863,6.0,HARD,1.3780000000000001,1.4800000000000004,1.0169999999999995,10.0,27.0,321.0,3,0.13070715703524846,0.8269073136671294
0,ALB,33.0,Williams,75.424,7.0,HARD,0.9549999999999983,1.5970000000000013,0.8839999999999968,10.0,27.0,311.0,3,-0.3664747325129779,0.6180973554481832
0,ANT,33.0,Mercedes,75.002,8.0,HARD,0.6509999999999998,1.725999999999999,0.6369999999999969,10.0,27.0,315.0,3,-0.7693984654701487,0.9373403185931093
3,SAI,32.0,Williams,75.095,18.0,SOFT,0.7509999999999977,1.6379999999999981,0.718,8.0,27.0,316.0,1,-1.0121477379050783,-0.6651004094744616
1,LAW,32.0,Racing Bulls,75.37,19.0,SOFT,1.0819999999999972,1.4170000000000016,0.8829999999999991,8.0,27.0,296.0,1,-0.7559818132598536,-1.6801579318047672
2,STR,33.0,Aston Martin,75.767,9.0,HARD,1.107999999999997,1.536999999999999,1.1339999999999968,25.0,27.0,308.0,3,0.0924577975766546,1.3981465009443743
2,OCO,33.0,Haas F1 Team,75.634,10.0,HARD,0.972999999999999,1.7240000000000002,0.9489999999999981,33.0,27.0,306.0,3,0.1051363510332456,1.8934302861315715
2,BEA,33.0,Haas F1 Team,75.744,11.0,HARD,1.1129999999999995,1.809000000000001,0.8339999999999996,33.0,27.0,320.0,3,0.3163323455971567,2.40765119679635
0,TSU,33.0,Red Bull Racing,75.607,12.0,HARD,1.190999999999999,1.5970000000000013,0.8309999999999995,14.0,27.0,308.0,3,-0.06006743280867326,0.6229868794569122
0,ALO,33.0,Aston Martin,76.019,13.0,HARD,1.5129999999999981,1.5970000000000013,0.9209999999999994,15.0,27.0,331.0,3,0.4403080364400682,1.4990810395936804
0,GAS,33.0,Alpine,76.253,14.0,HARD,1.283999999999999,1.8879999999999981,1.093,10.0,27.0,308.0,3,0.5639733635114479,0.3119154700775158
0,COL,33.0,Alpine,76.388,15.0,HARD,1.3919999999999995,1.9770000000000003,1.0309999999999988,14.0,27.0,308.0,3,0.8120500422477239,0.5095900842607599
0,BOR,33.0,Kick Sauber,76.446,16.0,HARD,1.3439999999999976,1.9149999999999991,1.198999999999998,11.0,27.0,304.0,3,0.7583472243253718,0.17765321783532714
0,HUL,33.0,Kick Sauber,75.6,17.0,HARD,0.9339999999999975,1.6000000000000014,1.0779999999999994,14.0,27.0,306.0,3,-0.21159312569276403,0.6843260389806947
3,PIA,34.0,McLaren,74.86,1.0,HARD,0.754999999999999,1.3069999999999986,0.8099999999999987,11.0,27.1,294.0,3,-1.060222730741893,0.06860430487403686
3,NOR,34.0,McLaren,74.672,2.0,HARD,0.6479999999999997,1.3580000000000005,0.6779999999999973,11.0,27.1,292.0,3,-1.2289809008654153,0.033928996108763945
3,VER,34.0,Red Bull Racing,74.916,3.0,MEDIUM,0.8619999999999983,1.4740000000000002,0.5919999999999987,11.0,27.1,290.0,2,-1.0216792702993511,-0.9066034773660614
3,HAD,34.0,Racing Bulls,74.869,4.0,HARD,0.7709999999999972,1.4370000000000012,0.6729999999999983,11.0,27.1,296.0,3,-0.9743952587278973,0.1355759494994058
3,LEC,34.0,Ferrari,74.633,5.0,HARD,0.8949999999999996,1.3249999999999993,0.42499999999999716,13.0,27.1,318.0,3,-1.0971115585482607,1.1315323105162314
3,RUS,34.0,Mercedes,75.056,6.0,HARD,0.639999999999997,1.529,0.8989999999999974,11.0,27.1,308.0,3,-0.8609248252821612,0.7219819057882276
0,ALB,34.0,Williams,76.715,8.0,HARD,1.8179999999999978,1.963000000000001,0.945999999999998,11.0,27.1,307.0,3,1.22220665978363,0.035894163802363724
0,ANT,34.0,Mercedes,75.148,7.0,HARD,0.7219999999999978,1.4559999999999995,0.9819999999999993,11.0,27.1,316.0,3,-0.7830833592068803,1.0245585870587297
1,SAI,33.0,Williams,76.167,18.0,SOFT,1.2369999999999983,2.033999999999999,0.9079999999999977,9.0,27.1,322.0,1,0.22669415180466454,-0.6160009551218559
1,LAW,33.0,Racing Bulls,75.871,19.0,SOFT,1.0670000000000002,1.6219999999999999,1.193999999999999,9.0,27.1,301.0,1,-0.31168062535092134,-1.3945070466844272
2,STR,34.0,Aston Martin,75.763,9.0,HARD,1.0719999999999992,1.5399999999999991,1.1629999999999967,26.0,27.1,307.0,3,0.05514747729285066,1.4360428900980926
2,OCO,34.0,Haas F1 Team,75.873,10.0,HARD,0.8939999999999984,1.847999999999999,1.1429999999999971,34.0,27.1,297.0,3,0.2758590602629964,1.615438613141332
2,BEA,34.0,Haas F1 Team,75.873,11.0,HARD,1.029,1.9609999999999985,0.8949999999999996,34.0,27.1,319.0,3,0.4253422878444617,2.4671760488936956
0,TSU,34.0,Red Bull Racing,75.991,12.0,HARD,1.2829999999999977,1.966000000000001,0.7539999999999978,15.0,27.1,292.0,3,0.4380388077479881,-0.06332868851499467
0,ALO,34.0,Aston Martin,75.918,13.0,HARD,1.0599999999999987,1.6799999999999997,1.1899999999999977,16.0,27.1,316.0,3,0.1303491555468963,1.1697546596901576
0,GAS,34.0,Alpine,75.926,14.0,HARD,1.0730000000000004,1.9780000000000015,0.8869999999999969,11.0,27.1,312.0,3,0.24608954134612868,0.6445842794458405
0,COL,34.0,Alpine,76.206,15.0,HARD,1.1769999999999996,2.0010000000000012,1.0399999999999991,15.0,27.1,304.0,3,0.5553758531575513,0.5139426865993582
0,BOR,34.0,Kick Sauber,76.245,16.0,HARD,1.293999999999997,1.846,1.1169999999999973,12.0,27.1,303.0,3,0.5347444169739107,0.22143368634763913
0,HUL,34.0,Kick Sauber,76.331,17.0,HARD,1.286999999999999,1.782,1.2739999999999974,15.0,27.1,300.0,3,0.5883880542952604,0.3011284582258059
3,PIA,35.0,McLaren,74.871,1.0,HARD,0.7560000000000002,1.3949999999999996,0.7319999999999993,12.0,27.6,292.0,3,-1.1236938791452555,0.01734616138740282
3,NOR,35.0,McLaren,74.654,2.0,HARD,0.5869999999999997,1.3969999999999985,0.6819999999999986,12.0,27.6,290.0,3,-1.3746056687303412,0.020602037535197477
3,VER,35.0,Red Bull Racing,74.921,3.0,MEDIUM,0.9109999999999978,1.3949999999999996,0.6269999999999989,12.0,27.6,297.0,2,-1.1458619046681986,-0.5900862976228155
3,HAD,35.0,Racing Bulls,74.816,4.0,HARD,0.6639999999999979,1.4209999999999994,0.7429999999999986,12.0,27.6,296.0,3,-1.1993738972969217,0.2364326899700718
2,LEC,35.0,Ferrari,74.879,5.0,HARD,0.8200000000000003,1.5420000000000016,0.5289999999999999,14.0,27.6,320.0,3,-0.9662532648582888,1.2935517123224034
3,RUS,35.0,Mercedes,75.079,6.0,HARD,0.7059999999999995,1.471,0.9139999999999979,12.0,27.6,307.0,3,-0.9558200600593348,0.6871485181452098
3,ANT,35.0,Mercedes,75.171,7.0,HARD,0.791999999999998,1.6020000000000003,0.7889999999999979,12.0,27.6,302.0,3,-0.7742899445458583,0.4189158295818074
0,ALB,35.0,Williams,75.872,8.0,HARD,1.0819999999999972,1.902000000000001,0.8999999999999986,12.0,27.6,302.0,3,0.04933998560668003,0.25741840869961163
1,SAI,34.0,Williams,75.809,18.0,SOFT,1.1389999999999993,1.8689999999999998,0.8129999999999988,10.0,27.6,312.0,1,-0.29462948294128355,-0.9468373796258803
1,LAW,34.0,Racing Bulls,75.982,19.0,SOFT,1.2399999999999984,1.7280000000000015,1.0259999999999998,10.0,27.6,294.0,1,-0.19886215766563883,-1.7547191647603304
2,STR,35.0,Aston Martin,75.867,9.0,HARD,1.158999999999999,1.600999999999999,1.1189999999999998,27.0,27.6,307.0,3,0.0936926615259907,1.4261999204148257
2,OCO,35.0,Haas F1 Team,76.076,10.0,HARD,1.1459999999999972,1.943999999999999,0.9979999999999976,35.0,27.6,297.0,3,0.49777651316034244,1.5123642656922405
2,BEA,35.0,Haas F1 Team,75.863,11.0,HARD,1.0649999999999977,2.0390000000000015,0.7709999999999972,35.0,28.4,322.0,3,0.15906812205820953,2.569221708945542
1,TSU,35.0,Red Bull Racing,75.848,12.0,HARD,1.3319999999999972,1.75,0.7779999999999987,16.0,28.4,278.0,3,-0.08109803946225856,-0.6765509944422644
2,ALO,35.0,Aston Martin,75.731,13.0,HARD,1.0899999999999999,1.6499999999999986,1.0030000000000001,17.0,28.4,315.0,3,-0.32478861724370406,1.106068756460033
2,GAS,35.0,Alpine,75.911,14.0,HARD,1.2439999999999998,1.7749999999999986,0.9039999999999999,12.0,28.4,311.0,3,-0.09822544391476647,0.5191613266502447
2,COL,35.0,Alpine,75.805,15.0,HARD,1.1499999999999986,1.8009999999999984,0.8659999999999997,16.0,28.4,316.0,3,-0.16772998806531966,1.0409576473011046
2,BOR,35.0,Kick Sauber,76.089,16.0,HARD,1.1489999999999974,1.7510000000000012,1.200999999999997,13.0,28.4,301.0,3,-0.033636792331874596,0.22111198885573183
2,HUL,35.0,Kick Sauber,76.642,17.0,HARD,1.600999999999999,2.149000000000001,0.9039999999999999,16.0,28.4,295.0,3,0.8586310850778912,-0.10558549029681767
3,PIA,36.0,McLaren,74.556,1.0,HARD,0.6549999999999976,1.218,0.6949999999999967,13.0,28.4,291.0,3,-1.6946166276526755,0.05921767637178195
3,NOR,36.0,McLaren,74.846,2.0,HARD,0.5090000000000003,1.5120000000000005,0.8369999999999997,13.0,28.4,288.0,3,-1.417312399666554,0.004467428316528537
3,VER,36.0,Red Bull Racing,74.932,3.0,MEDIUM,0.7379999999999995,1.5899999999999999,0.6159999999999997,13.0,28.4,295.0,2,-1.3289545505799716,-0.5644038267467887
3,HAD,36.0,Racing Bulls,74.533,4.0,HARD,0.700999999999997,1.3279999999999994,0.5159999999999982,13.0,28.4,297.0,3,-1.6228010661629564,0.2796726839386112
2,LEC,36.0,Ferrari,74.91,5.0,HARD,0.9569999999999972,1.3419999999999987,0.6229999999999976,15.0,28.4,317.0,3,-1.1685064702736734,1.128630356736955
2,RUS,36.0,Mercedes,75.42,6.0,HARD,0.7489999999999988,1.7579999999999991,0.9249999999999972,13.0,28.4,306.0,3,-0.7313522538541555,0.6374984913557247
3,ANT,36.0,Mercedes,75.207,7.0,HARD,0.6319999999999979,1.6110000000000007,0.9759999999999991,13.0,28.4,301.0,3,-1.0306083969637458,0.49414629017403894
2,ALB,36.0,Williams,75.472,8.0,HARD,0.9109999999999978,1.689,0.8839999999999968,13.0,28.4,300.0,3,-0.6417344025203018,0.296175106400345
1,SAI,35.0,Williams,75.696,18.0,SOFT,1.0350000000000001,1.8939999999999984,0.7789999999999999,11.0,28.4,297.0,1,-0.6239625034466615,-1.5067040191955996
1,LAW,35.0,Racing Bulls,75.742,19.0,SOFT,1.0249999999999986,1.7029999999999994,1.0259999999999998,11.0,28.4,294.0,1,-0.7002900551512328,-1.6132443726724004
2,STR,36.0,Aston Martin,75.971,9.0,HARD,1.0459999999999994,1.7729999999999997,1.163999999999998,28.0,28.4,307.0,3,-0.00013154377406173,1.50788088283239
2,OCO,36.0,Haas F1 Team,75.901,10.0,HARD,0.9529999999999994,1.9839999999999982,0.9759999999999991,36.0,28.4,298.0,3,0.09025797167773854,1.6815686080089625
2,BEA,36.0,Haas F1 Team,76.048,11.0,HARD,1.1429999999999971,1.9720000000000013,0.9449999999999967,36.0,28.4,319.0,3,0.3085868656703646,2.473762928567758
2,TSU,36.0,Red Bull Racing,76.0,12.0,HARD,1.296999999999997,1.9469999999999992,0.7679999999999971,17.0,28.4,291.0,3,0.12960895996243402,-0.046145114310061894
2,ALO,36.0,Aston Martin,75.988,13.0,HARD,1.0299999999999976,1.745000000000001,1.2249999999999979,18.0,28.4,322.0,3,-0.11136355007064815,1.506480723658715
2,GAS,36.0,Alpine,75.8,14.0,HARD,1.1199999999999974,1.8629999999999995,0.8289999999999971,13.0,28.4,317.0,3,-0.1871585406721696,0.9003935819160779
2,COL,36.0,Alpine,75.706,15.0,HARD,1.1289999999999978,1.7220000000000013,0.8669999999999973,17.0,28.4,309.0,3,-0.2852252990538834,0.8220374166722115
2,BOR,36.0,Kick Sauber,76.04,16.0,HARD,1.0879999999999974,1.8000000000000007,1.163999999999998,14.0,28.4,300.0,3,-0.06707829361400151,0.27325627281986076
2,HUL,36.0,Kick Sauber,76.241,17.0,HARD,1.2659999999999982,1.8919999999999995,1.0949999999999989,17.0,28.4,295.0,3,0.25603640484892615,0.15492647429302495
3,PIA,37.0,McLaren,74.826,1.0,HARD,0.7489999999999988,1.4329999999999998,0.6559999999999988,14.0,28.0,292.0,3,-1.2206176278363177,0.1275583146161425
3,NOR,37.0,McLaren,74.925,2.0,HARD,0.5919999999999987,1.6110000000000007,0.7339999999999982,14.0,28.0,291.0,3,-1.1459394478521714,0.16557691334420963
3,VER,37.0,Red Bull Racing,74.746,3.0,MEDIUM,0.4569999999999972,1.7010000000000005,0.5999999999999979,14.0,28.0,302.0,2,-1.4455467681481975,-0.03542078781978743
3,HAD,37.0,Racing Bulls,75.017,4.0,HARD,0.6469999999999985,1.6039999999999992,0.7779999999999987,14.0,28.0,311.0,3,-1.0418207760239042,0.9899886903471192
2,LEC,37.0,Ferrari,75.235,5.0,HARD,0.9569999999999972,1.4869999999999983,0.8029999999999973,16.0,28.0,316.0,3,-0.7475642007516212,1.1726590253961013
2,RUS,37.0,Mercedes,75.29,6.0,HARD,0.8829999999999991,1.5219999999999985,0.8969999999999985,14.0,28.0,307.0,3,-0.758658789907348,0.7006967343684998
3,ANT,37.0,Mercedes,75.338,7.0,HARD,0.7419999999999973,1.5809999999999995,1.0269999999999975,14.0,28.0,298.0,3,-0.7787886271569788,0.3954969052860181
2,ALB,37.0,Williams,75.722,8.0,HARD,0.9249999999999972,1.873000000000001,0.9359999999999999,14.0,28.0,303.0,3,-0.24311435107563675,0.49697040552869876
1,SAI,36.0,Williams,75.55,18.0,SOFT,0.7839999999999989,2.0090000000000003,0.7689999999999984,12.0,28.0,312.0,1,-0.6884377792079864,-0.6529053294617043
1,LAW,36.0,Racing Bulls,75.836,19.0,SOFT,1.0399999999999991,1.7100000000000009,1.097999999999999,12.0,28.0,293.0,1,-0.5083251709462707,-1.5764111343772418
2,STR,37.0,Aston Martin,76.034,9.0,HARD,1.0799999999999983,1.8039999999999985,1.161999999999999,29.0,28.0,307.0,3,0.19400071344995354,1.5735524014681703
2,OCO,37.0,Haas F1 Team,75.858,10.0,HARD,1.0109999999999992,1.8840000000000003,0.9749999999999979,37.0,28.0,300.0,3,0.1542006113142194,1.8242373517677908
2,BEA,37.0,Haas F1 Team,76.355,11.0,HARD,1.061,2.1430000000000007,1.1629999999999967,37.0,28.0,321.0,3,0.6853088981373289,2.6899380691337216
2,TSU,37.0,Red Bull Racing,76.26,12.0,HARD,1.2399999999999984,2.1080000000000005,0.9239999999999995,18.0,28.0,305.0,3,0.4885253799855522,0.6658685362159769
2,ALO,37.0,Aston Martin,76.245,13.0,HARD,1.0229999999999997,1.8350000000000009,1.3989999999999974,19.0,28.0,326.0,3,0.23074423844796232,1.7689469296032945
2,GAS,37.0,Alpine,76.061,14.0,HARD,1.1089999999999982,1.9559999999999995,1.0079999999999991,14.0,28.0,319.0,3,0.1559981412438382,1.07988553956586
2,COL,37.0,Alpine,75.853,15.0,HARD,1.1229999999999976,1.774000000000001,0.968,18.0,28.0,309.0,3,-0.04312305981923685,0.9121976232164605
2,BOR,37.0,Kick Sauber,76.063,16.0,HARD,1.1749999999999972,1.806000000000001,1.0939999999999976,15.0,28.0,300.0,3,0.11565564911962863,0.3089300367061922
2,HUL,37.0,Kick Sauber,75.624,17.0,HARD,1.198999999999998,1.6000000000000014,0.8369999999999997,18.0,28.0,299.0,3,-0.2604380136726832,0.4468164154644658
3,PIA,38.0,McLaren,74.732,1.0,HARD,0.8319999999999972,1.2349999999999994,0.6769999999999996,15.0,28.0,289.0,3,-1.3361770231137409,0.028331147219526082
3,NOR,38.0,McLaren,74.389,2.0,HARD,0.5519999999999996,1.2220000000000013,0.6269999999999989,15.0,28.0,293.0,3,-1.7448022182942629,0.3470595554617508
3,VER,38.0,Red Bull Racing,74.839,3.0,MEDIUM,0.5859999999999985,1.625,0.639999999999997,15.0,28.0,298.0,2,-1.3375529362012992,-0.20542363074234016
3,HAD,38.0,Racing Bulls,75.235,4.0,HARD,0.7079999999999984,1.7369999999999983,0.8019999999999996,15.0,28.0,296.0,3,-0.7787605902093173,0.37984803120775557
3,LEC,38.0,Ferrari,75.107,5.0,HARD,0.8999999999999986,1.3689999999999998,0.8499999999999979,17.0,28.0,300.0,3,-0.9319690819900032,0.5926998324047261
2,RUS,38.0,Mercedes,75.383,6.0,HARD,0.7429999999999986,1.8329999999999984,0.8189999999999991,15.0,28.0,301.0,3,-0.5997437322888718,0.5713765583372582
3,ANT,38.0,Mercedes,75.232,7.0,HARD,0.7489999999999988,1.6030000000000015,0.8919999999999995,15.0,28.0,299.0,3,-0.8270878257882696,0.49376911199965823
2,ALB,38.0,Williams,75.623,8.0,HARD,0.9339999999999975,1.8350000000000009,0.8659999999999997,15.0,28.0,306.0,3,-0.3161229255222782,0.6838941898747783
1,SAI,37.0,Williams,75.805,18.0,SOFT,0.9989999999999988,2.026,0.791999999999998,13.0,28.0,295.0,1,-0.3738032470310115,-1.4265627737502367
1,LAW,37.0,Racing Bulls,75.917,19.0,SOFT,1.0380000000000003,1.8870000000000005,1.0039999999999978,13.0,28.0,291.0,1,-0.3480809132874563,-1.6050347853049123
2,STR,38.0,Aston Martin,76.069,9.0,HARD,1.093,1.7489999999999988,1.2389999999999972,30.0,28.0,307.0,3,0.20779027037005687,1.63661480206143
2,OCO,38.0,Haas F1 Team,76.153,10.0,HARD,0.9659999999999975,2.0539999999999985,1.1449999999999996,38.0,28.0,301.0,3,0.43981479629176784,1.9564747609824467
2,BEA,38.0,Haas F1 Team,76.354,11.0,HARD,1.1069999999999993,2.039999999999999,1.2189999999999976,38.0,28.0,302.0,3,0.6564017994632793,1.9269111086788728
2,TSU,38.0,Red Bull Racing,76.087,12.0,HARD,1.2929999999999993,1.948999999999998,0.8569999999999993,19.0,28.0,287.0,3,0.31216842241985837,-0.06091674338506463
2,ALO,38.0,Aston Martin,76.162,13.0,HARD,1.1020000000000003,1.7270000000000003,1.3449999999999989,20.0,28.0,323.0,3,0.1686037211762251,1.6659060812020507
2,GAS,38.0,Alpine,76.263,14.0,HARD,1.4279999999999973,1.9220000000000006,0.9249999999999972,15.0,28.0,316.0,3,0.4730488486544577,0.8448135639080774
2,COL,38.0,Alpine,76.58,15.0,HARD,1.3919999999999995,2.181000000000001,1.0189999999999984,19.0,28.0,316.0,3,0.8585067427827875,1.1193359794339242
2,BOR,38.0,Kick Sauber,76.124,16.0,HARD,1.1280000000000001,1.8350000000000009,1.1729999999999983,16.0,28.0,302.0,3,0.15938806536295613,0.48639895267540506
2,HUL,38.0,Kick Sauber,75.622,17.0,HARD,1.0799999999999983,1.7399999999999984,0.8140000000000001,19.0,28.0,303.0,3,-0.24249564214955513,0.7402897745186566
3,PIA,39.0,McLaren,74.185,1.0,HARD,0.602999999999998,0.9710000000000001,0.6229999999999976,16.0,28.0,294.0,3,-1.9828274875875764,0.4362653558926325
3,NOR,39.0,McLaren,74.082,2.0,HARD,0.4710000000000001,1.0410000000000004,0.5819999999999972,16.0,28.0,295.0,3,-2.093735649600839,0.5454715687765141
3,VER,39.0,Red Bull Racing,74.759,3.0,MEDIUM,0.6319999999999979,1.5189999999999984,0.6199999999999974,16.0,28.0,299.0,2,-1.4131776534998868,-0.11923217198353747
3,HAD,39.0,Racing Bulls,74.933,4.0,HARD,0.6359999999999992,1.591000000000001,0.718,16.0,28.0,299.0,3,-1.0998168859377109,0.6133628734788952
3,LEC,39.0,Ferrari,75.03,5.0,HARD,0.8829999999999991,1.3440000000000012,0.8149999999999977,18.0,28.0,303.0,3,-0.9973053475001977,0.7943747567107496
2,RUS,39.0,Mercedes,75.482,6.0,HARD,0.8339999999999996,1.654,1.0059999999999967,16.0,28.0,306.0,3,-0.5590854586487028,0.8141598450115518
2,ANT,39.0,Mercedes,75.287,7.0,HARD,0.786999999999999,1.5949999999999989,0.916999999999998,16.0,28.0,299.0,3,-0.7597737168483127,0.5398750044751748
2,ALB,39.0,Williams,75.639,8.0,HARD,0.884999999999998,1.8999999999999986,0.8659999999999997,16.0,28.0,306.0,3,-0.2874513409355355,0.7730333176710534
1,SAI,38.0,Williams,75.766,18.0,SOFT,0.9789999999999992,1.9519999999999982,0.8469999999999978,14.0,28.0,307.0,1,-0.4349778804148139,-0.8348382323855325
1,LAW,38.0,Racing Bulls,75.739,19.0,SOFT,0.9549999999999983,1.811,0.9849999999999994,14.0,28.0,300.0,1,-0.54677725104471,-1.1100934238989202
2,STR,39.0,Aston Martin,76.159,9.0,HARD,1.1089999999999982,1.8299999999999983,1.2319999999999993,31.0,28.3,305.0,3,0.2566410220468887,1.5901240851144478
2,OCO,39.0,Haas F1 Team,76.164,10.0,HARD,0.9689999999999976,2.0360000000000014,1.1709999999999994,39.0,28.3,298.0,3,0.37186617139253314,1.8790449107501004
2,BEA,39.0,Haas F1 Team,76.292,11.0,HARD,1.1229999999999976,2.056000000000001,1.125,39.0,28.3,302.0,3,0.5637687023624408,1.9646589955311986
2,TSU,39.0,Red Bull Racing,76.53,12.0,HARD,1.511999999999997,1.9059999999999988,1.1239999999999988,20.0,28.3,321.0,3,0.6818064213986237,1.332078360670042
2,ALO,39.0,Aston Martin,76.2,13.0,HARD,1.2379999999999995,1.9789999999999992,0.9949999999999974,21.0,28.3,324.0,3,0.3418150798699287,1.6642563234557084
2,GAS,39.0,Alpine,76.326,14.0,HARD,1.2590000000000003,2.1129999999999995,0.9659999999999975,16.0,28.3,312.0,3,0.45429851486771294,0.80999037959602
2,COL,39.0,Alpine,76.169,15.0,HARD,1.286999999999999,1.9280000000000008,0.9659999999999975,20.0,28.3,309.0,3,0.3016796766307028,0.9345893479007327
2,BOR,39.0,Kick Sauber,75.972,16.0,HARD,1.323999999999998,1.661999999999999,0.9979999999999976,17.0,28.3,305.0,3,0.006878555551882381,0.5592966754813388
2,HUL,39.0,Kick Sauber,75.58,17.0,HARD,1.0909999999999975,1.6499999999999986,0.8509999999999991,20.0,28.3,302.0,3,-0.380736214990951,0.7467140109799784
3,PIA,40.0,McLaren,74.117,1.0,HARD,0.602999999999998,1.0040000000000013,0.5219999999999985,17.0,28.3,293.0,3,-2.0803824431339613,0.43911531554561267
3,NOR,40.0,McLaren,74.049,2.0,HARD,0.4369999999999976,1.0060000000000002,0.6179999999999986,17.0,28.3,295.0,3,-2.221511604238593,0.6165900552758428
3,VER,40.0,Red Bull Racing,74.82,3.0,MEDIUM,0.602999999999998,1.593,0.6359999999999992,17.0,28.8,297.0,2,-1.5427410028915798,-0.16530633842867323
3,HAD,40.0,Racing Bulls,74.731,4.0,HARD,0.5779999999999994,1.4400000000000013,0.7249999999999979,17.0,28.8,298.0,3,-1.552014353336531,0.6329626049002135
2,LEC,40.0,Ferrari,75.179,5.0,HARD,0.8759999999999977,1.3949999999999996,0.9199999999999982,19.0,28.8,301.0,3,-1.0639960534097026,0.7406557760805486
2,RUS,40.0,Mercedes,75.145,6.0,HARD,0.7049999999999983,1.495000000000001,0.9569999999999972,17.0,28.8,304.0,3,-1.1526319715227007,0.8273298128356346
3,ANT,40.0,Mercedes,75.073,7.0,HARD,0.6809999999999974,1.4920000000000009,0.911999999999999,17.0,28.8,302.0,3,-1.220217270435185,0.7534010975746349
2,ALB,40.0,Williams,75.28,8.0,HARD,0.820999999999998,1.657,0.8140000000000001,17.0,28.8,305.0,3,-0.903586622822555,0.7968768559364376
3,SAI,39.0,Williams,75.282,18.0,SOFT,0.6929999999999978,1.8129999999999988,0.7879999999999967,15.0,28.8,320.0,1,-1.2038997184120106,-0.09982239691123357
1,LAW,39.0,Racing Bulls,75.46,19.0,SOFT,0.9809999999999981,1.5620000000000012,0.9289999999999985,15.0,28.8,294.0,1,-1.0605220941607263,-1.3473057913065478
2,STR,40.0,Aston Martin,76.223,9.0,HARD,1.0990000000000002,2.0139999999999993,1.1219999999999999,32.0,28.8,307.0,3,0.2778190065498726,1.710574243591156
2,OCO,40.0,Haas F1 Team,76.956,10.0,HARD,1.0869999999999997,2.2880000000000003,1.593,40.0,28.8,297.0,3,1.0180596566074909,1.820664398317189
2,BEA,40.0,Haas F1 Team,76.22,11.0,HARD,1.006999999999998,2.0459999999999994,1.1789999999999985,40.0,28.8,304.0,3,0.32443466609147237,2.1547168374419536
